0.0,0.0,0.03225806451612903,0.06451612903225806,0.0,0.25806451612903225,0.0,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.25806451612903225,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.0,0.0,0.5,0.75,0.5,0.5,0.625
0.03225806451612903,0.0,0.06451612903225806,0.0,0.0,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.0,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.12903225806451613,0.0,0.12903225806451613,1.0,0.5,0.625,0.5625,0.53125
0.0,0.0,0.0,0.12903225806451613,0.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.12903225806451613,0.0,0.0967741935483871,0.0,0.03225806451612903,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.5,0.25,0.25,0.375,0.375
0.12903225806451613,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.06451612903225806,0.0,0.12903225806451613,0.06451612903225806,0.0,0.0967741935483871,0.0967741935483871,0.1935483870967742,0.0,0.0,0.5,0.75,0.625,0.5,0.40625
0.06451612903225806,0.0,0.06451612903225806,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0,0.0,0.16129032258064516,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.0,1.0,1.0,0.625,0.5,0.5
0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.0,0.0,0.12903225806451613,0.1935483870967742,0.0,0.06451612903225806,0.0,0.16129032258064516,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,1.0,1.0,0.75,0.8125,0.59375
0.03225806451612903,0.0,0.12903225806451613,0.12903225806451613,0.03225806451612903,0.0967741935483871,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.12903225806451613,0.0,0.06451612903225806,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.0,0.0,0.5,0.25,0.25,0.4375,0.40625
0.03225806451612903,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.0967741935483871,0.0,0.0,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.06451612903225806,0.0,0.12903225806451613,0.12903225806451613,0.0,0.03225806451612903,0.5,0.25,0.25,0.3125,0.5
0.0,0.06451612903225806,0.0967741935483871,0.0967741935483871,0.0,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0967741935483871,0.16129032258064516,0.16129032258064516,0.0,0.0,0.5,0.75,0.625,0.5,0.46875
0.1935483870967742,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.06451612903225806,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.5,0.75,0.75,0.75,0.625
0.0,0.0,0.06451612903225806,0.0967741935483871,0.0,0.06451612903225806,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.1935483870967742,0.16129032258064516,0.06451612903225806,0.06451612903225806,0.0,0.0,0.5,0.75,0.5,0.4375,0.375
0.03225806451612903,0.0,0.0967741935483871,0.16129032258064516,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.12903225806451613,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.25,0.5,0.5,0.46875
0.03225806451612903,0.03225806451612903,0.0,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0967741935483871,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.0,0.12903225806451613,0.5,0.5,0.375,0.5,0.5
0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.0,0.12903225806451613,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.0,0.0967741935483871,0.0967741935483871,0.0,0.03225806451612903,0.12903225806451613,0.0,0.0,1.0,1.0,0.875,0.5,0.53125
0.03225806451612903,0.0,0.06451612903225806,0.1935483870967742,0.0967741935483871,0.03225806451612903,0.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.06451612903225806,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0967741935483871,0.12903225806451613,0.03225806451612903,0.0,0.0,0.25,0.375,0.5,0.53125
0.0967741935483871,0.0,0.0967741935483871,0.16129032258064516,0.0,0.0,0.0,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.16129032258064516,0.0,0.0,0.5,0.5,0.5,0.5625,0.375
0.0967741935483871,0.0,0.06451612903225806,0.0967741935483871,0.0,0.06451612903225806,0.0,0.12903225806451613,0.12903225806451613,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0967741935483871,0.03225806451612903,0.12903225806451613,0.0,0.03225806451612903,0.0,0.25,0.25,0.375,0.40625
0.0,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.0,0.0,0.06451612903225806,0.12903225806451613,0.0967741935483871,0.0,0.0,0.03225806451612903,0.0,0.0,0.125,0.4375,0.46875
